key,fare_amount
2015-01-27 13:08:24.0000002,10.989041850554713
2015-01-27 13:08:24.0000003,11.16051275735117
2011-10-08 11:53:44.0000002,6.480848599824185
2012-12-01 21:12:12.0000002,9.488150573321036
2012-12-01 21:12:12.0000003,15.302516316944775
2012-12-01 21:12:12.0000005,11.631491256351637
2011-10-06 12:10:20.0000001,7.088266979006448
2011-10-06 12:10:20.0000003,42.13660178239661
2011-10-06 12:10:20.0000002,12.071541709960911
2014-02-18 15:22:20.0000002,8.429833090964394
2014-02-18 15:22:20.0000003,10.48600296202676
2014-02-18 15:22:20.0000001,14.75202372224544
2010-03-29 20:20:32.0000002,5.6589694105800845
2010-03-29 20:20:32.0000001,7.2861037083721385
2011-10-06 03:59:12.0000002,9.756213471270257
2011-10-06 03:59:12.0000001,14.198889823750505
2012-07-15 16:45:04.0000006,6.196205754463335
2012-07-15 16:45:04.0000002,10.000814044192566
2012-07-15 16:45:04.0000003,7.018047371631383
2012-07-15 16:45:04.0000004,6.421359285454855
2014-10-29 02:09:56.0000001,10.09093199577228
2014-06-14 13:39:00.00000010,10.126288441117822
2014-06-14 13:39:00.00000060,8.983823432125746
2014-06-14 13:39:00.00000087,9.998122666675954
2014-06-14 13:39:00.00000050,16.573387693091718
2014-06-14 13:39:00.0000003,8.677921825746125
2014-06-14 13:39:00.000000158,31.10866479454603
2014-06-14 13:39:00.00000015,22.7816902637353
2014-06-14 13:39:00.00000073,8.718150065775717
2014-06-14 13:39:00.00000077,14.743625938001514
2014-06-14 13:39:00.000000145,11.698307729216822
2014-06-14 13:39:00.00000079,8.772612609068801
2014-06-14 13:39:00.000000121,8.591494642110547
2014-06-14 13:39:00.00000021,11.650048890628113
2014-06-14 13:39:00.0000005,10.25836930586388
2014-06-14 13:39:00.000000165,9.424715623107659
2014-06-14 13:39:00.000000184,8.712147575897689
2014-06-14 13:39:00.00000059,8.456807836802682
2014-06-14 13:39:00.00000070,9.438616058813068
2014-06-14 13:39:00.00000068,7.993337813815515
2014-06-14 13:39:00.000000133,18.765229924288633
2014-06-14 13:39:00.000000128,11.150676271450948
2014-06-14 13:39:00.000000136,17.391492907169777
2014-06-14 13:39:00.00000017,10.78886578942138
2014-06-14 13:39:00.000000111,7.768791185367263
2014-06-14 13:39:00.000000115,12.002486063841616
2014-06-14 13:39:00.000000168,8.269389783499264
2014-06-14 13:39:00.00000031,8.854074293960593
2014-06-14 13:39:00.000000116,8.55125130530405
2014-06-14 13:39:00.00000051,7.9536099510135045
2014-06-14 13:39:00.000000193,11.90086557008317
2014-06-14 13:39:00.000000132,12.547086651137306
2014-06-14 13:39:00.000000167,17.202117211322047
2014-06-14 13:39:00.00000044,8.649171286341243
2014-06-14 13:39:00.000000138,9.036331001894496
2014-06-14 13:39:00.00000066,14.957512094461208
2014-06-14 13:39:00.00000063,12.94104368908961
2014-06-14 13:39:00.000000154,10.91495491498199
2014-06-14 13:39:00.00000097,13.227115694530312
2014-06-14 13:39:00.00000067,13.346544129034783
2014-06-14 13:39:00.000000179,9.085895836854434
2014-06-14 13:39:00.00000092,11.20003678316607
2014-06-14 13:39:00.00000029,8.074418453431008
2014-06-14 13:39:00.000000177,8.184591397175382
2014-06-14 13:39:00.000000192,9.37512782407498
2014-06-14 13:39:00.000000181,9.067539124736413
2014-06-14 13:39:00.000000120,11.321111996597665
2014-06-14 13:39:00.0000008,8.47902997089841
2014-06-14 13:39:00.000000103,7.713630606209563
2014-06-14 13:39:00.00000049,16.14037963806595
2014-06-14 13:39:00.000000108,8.864052298343495
2014-06-14 13:39:00.00000072,7.851707289728893
2014-06-14 13:39:00.000000182,11.709209085810244
2014-06-14 13:39:00.00000061,9.097485242402854
2014-06-14 13:39:00.00000093,10.97512475206895
2014-06-14 13:39:00.000000170,11.752091038240223
2014-06-14 13:39:00.000000147,34.10362176688386
2014-06-14 13:39:00.000000140,7.307602133025057
2014-06-14 13:39:00.000000159,7.541053776451918
2014-06-14 13:39:00.00000012,8.105570314388842
2014-06-14 13:39:00.00000025,8.641721046438988
2014-06-14 13:39:00.000000156,8.608397943411774
2014-06-14 13:39:00.000000152,9.36551175972545
2014-06-14 13:39:00.000000129,10.958983505350034
2014-06-14 13:39:00.000000119,16.958132467513906
2014-06-14 13:39:00.000000118,8.919173463637435
2014-06-14 13:39:00.00000076,7.5480881373814555
2014-06-14 13:39:00.000000135,9.142738009398954
2014-06-14 13:39:00.00000023,15.528438633568612
2014-06-14 13:39:00.00000082,11.070092222586936
2014-06-14 13:39:00.000000125,11.256331460874662
2014-06-14 13:39:00.00000075,10.183619784708071
2014-06-14 13:39:00.000000124,8.862551320613875
2014-06-14 13:39:00.000000172,8.827431290380218
2014-06-14 13:39:00.00000024,13.850681153181313
2014-06-14 13:39:00.000000169,14.101947271413337
2014-06-14 13:39:00.00000052,11.820582371855835
2014-06-14 13:39:00.000000161,13.451889832178495
2014-06-14 13:39:00.00000038,9.142593204624063
2014-06-14 13:39:00.00000035,11.25521039594355
2014-06-14 13:39:00.00000053,11.538557310935175
2014-06-14 13:39:00.000000183,8.878516148117342
2014-06-14 13:39:00.000000131,42.151730743328926
2014-06-14 13:39:00.000000180,8.89407381442902
2014-06-14 13:39:00.000000130,6.809641906033221
2014-06-14 13:39:00.00000032,7.758092691042293
2014-06-14 13:39:00.000000148,11.993607277388719
2014-06-14 13:39:00.0000007,10.958784649078325
2014-06-14 13:39:00.00000095,11.981508972772417
2014-06-14 13:39:00.000000144,23.049657604264894
2014-06-14 13:39:00.000000141,25.438561379116663
2014-06-14 13:39:00.000000162,17.351178894353325
2014-06-14 13:39:00.00000018,11.514627042981147
2014-06-14 13:39:00.00000054,10.798555736338358
2014-06-14 13:39:00.00000040,8.736381596903584
2014-06-14 13:39:00.00000096,9.758127962481467
2014-06-14 13:39:00.00000055,20.868925271707667
2014-06-14 13:39:00.000000109,11.706040412143693
2014-06-14 13:39:00.000000151,9.18252160660063
2014-06-14 13:39:00.00000016,11.239886716639376
2014-06-14 13:39:00.00000062,11.24423627759029
2014-06-14 13:39:00.000000191,6.770756947182235
2014-06-14 13:39:00.00000034,10.276684505952744
2014-06-14 13:39:00.000000160,8.467630469014239
2014-06-14 13:39:00.00000013,9.08469327362559
2014-06-14 13:39:00.000000188,7.806210025751852
2014-06-14 13:39:00.00000086,9.477240616791505
2014-06-14 13:39:00.000000185,12.095655514947794
2014-06-14 13:39:00.00000074,9.631829851661223
2014-06-14 13:39:00.00000022,16.46798582234578
2014-06-14 13:39:00.00000036,8.406773718224485
2014-06-14 13:39:00.000000126,7.3330291970976305
2014-06-14 13:39:00.000000190,9.325301914005422
2014-06-14 13:39:00.00000042,8.958296306378998
2014-06-14 13:39:00.000000178,9.100635294101494
2014-06-14 13:39:00.000000163,7.768358385721285
2014-06-14 13:39:00.00000020,12.497262993815411
2014-06-14 13:39:00.00000098,8.37942600343581
2014-06-14 13:39:00.000000114,18.959386484205197
2014-06-14 13:39:00.00000045,10.010735552552205
2014-06-14 13:39:00.00000094,7.821245807634796
2014-06-14 13:39:00.000000146,10.540684197234896
2014-06-14 13:39:00.00000033,10.147847752207326
2014-06-14 13:39:00.000000143,8.176660659119761
2014-06-14 13:39:00.000000107,8.705443569364206
2014-06-14 13:39:00.00000048,10.7271687991406
2014-06-14 13:39:00.00000043,11.352205636633471
2014-06-14 13:39:00.000000123,10.711171611447298
2014-06-14 13:39:00.000000134,10.248643969155182
2014-06-14 13:39:00.000000142,8.43358003766275
2014-06-14 13:39:00.000000122,11.772826471210465
2014-06-14 13:39:00.000000176,10.57348130886453
2011-12-12 09:42:12.0000004,7.845095352334965
2011-12-12 09:42:12.0000002,7.082474063580776
2011-12-12 09:42:12.0000001,12.563962101056859
2011-12-12 09:42:12.0000003,9.113758358197174
2011-12-12 09:42:12.0000005,9.125989388238395
2013-06-27 00:20:40.0000001,19.75162116033698
2013-06-27 00:20:40.0000003,12.099089735677126
2009-02-20 13:34:16.0000001,7.850422517675952
2009-02-20 13:34:16.0000002,11.241245669813225
2009-02-20 13:34:16.0000003,6.029681940910223
2010-08-22 21:14:08.0000001,21.4999569429217
2010-08-22 21:14:08.0000005,15.66921039127692
2010-08-22 21:14:08.0000003,5.76765046214814
2010-08-22 21:14:08.0000002,9.305843068126933
2012-08-06 08:58:08.0000002,6.486049760066862
2012-08-06 08:58:08.0000001,16.27373044501769
2013-11-04 08:34:12.0000003,8.48272905712156
2013-11-04 08:34:12.0000001,11.129122602091002
2013-11-04 08:34:12.0000002,10.897411662101831
2011-06-24 20:34:48.0000002,9.300577218193212
2011-06-24 20:34:48.0000001,19.92030714851444
2011-03-28 20:38:36.0000003,7.6697525581394075
2011-03-28 20:38:36.0000004,5.484984579110687
2011-03-28 20:38:36.0000002,9.469146291836068
2011-08-14 20:36:28.0000004,7.729763380067652
2011-08-14 20:36:28.0000001,8.553965993270822
2011-08-14 20:36:28.0000003,19.977412251029136
2011-08-14 20:36:28.0000002,8.770495883860576
2015-02-21 15:52:44.0000004,17.24991420320316
2015-02-21 15:52:44.0000003,10.447019683549115
2015-02-21 15:52:44.0000002,15.986757773284126
2015-02-21 15:52:44.0000001,10.594814795424554
2013-01-29 11:29:52.0000001,10.113008246986738
2014-09-12 19:03:48.0000001,10.755790818103833
2013-11-09 18:52:40.0000004,9.64482086830344
2013-11-09 18:52:40.0000002,12.296531764417296
2013-04-25 16:10:04.0000001,40.496019952839106
2013-04-25 16:10:04.0000002,8.447268815154757
2013-09-07 14:37:52.0000001,9.863839594952196
2013-09-07 14:37:52.0000002,9.869320538345164
2013-09-07 14:37:52.0000003,8.020420926307906
2011-05-21 13:16:20.0000004,7.041587318142774
2011-05-21 13:16:20.0000001,7.191089518792296
2011-05-21 13:16:20.0000003,9.57599918787696
2011-11-25 16:36:24.0000002,7.928379867768399
2011-11-25 16:36:24.0000001,12.091443536896122
2015-01-31 20:54:04.0000001,8.48439578688317
2010-11-01 23:31:28.0000002,8.670723229610758
2010-11-01 23:31:28.0000001,10.358206989732707
2010-11-01 23:31:28.0000003,10.849191922344062
2011-03-24 15:57:04.0000003,5.393380654502835
2011-03-24 15:57:04.0000001,8.00581266711879
2010-05-10 10:37:04.0000005,6.700948309193791
2010-05-10 10:37:04.0000002,6.06733774801387
2010-05-10 10:37:04.0000003,8.725152784944157
2010-05-10 10:37:04.0000006,9.47078078213849
2012-06-09 16:53:44.0000002,8.818485992812612
2012-08-22 22:39:20.0000003,17.733447915246416
2012-08-22 22:39:20.0000001,7.911747518233824
2012-12-23 02:29:16.0000001,14.726425834415522
2012-06-30 15:55:12.0000004,12.549043587337792
2012-06-30 15:55:12.0000002,8.56817857810779
2012-06-30 15:55:12.0000003,12.565411318676297
2012-06-30 15:55:12.0000001,8.155308232983316
2011-10-02 23:36:00.00000056,14.224797589102991
2011-10-02 23:36:00.00000086,15.317446932800749
2011-10-02 23:36:00.00000081,14.713568296640915
2011-10-02 23:36:00.0000009,6.129347741189122
2011-10-02 23:36:00.00000041,12.998599451092787
2011-10-02 23:36:00.00000091,6.176447199155064
2011-10-02 23:36:00.0000008,13.481023826962883
2011-10-02 23:36:00.00000015,23.856063325925334
2011-10-02 23:36:00.00000014,11.448924074810748
2011-10-02 23:36:00.00000047,8.392299732362517
2011-10-02 23:36:00.00000076,8.433068937377357
2011-10-02 23:36:00.00000011,9.516972787723489
2011-10-02 23:36:00.00000075,7.442752992879377
2011-10-02 23:36:00.00000035,8.233623961958983
