key,fare_amount
2015-01-27 13:08:24.0000002,10.468513488769531
2015-01-27 13:08:24.0000003,10.801864624023438
2011-10-08 11:53:44.0000002,4.452522277832031
2012-12-01 21:12:12.0000002,9.16518783569336
2012-12-01 21:12:12.0000003,16.08080291748047
2012-12-01 21:12:12.0000005,10.472808837890625
2011-10-06 12:10:20.0000001,5.2367753982543945
2011-10-06 12:10:20.0000003,49.45127487182617
2011-10-06 12:10:20.0000002,11.248019218444824
2014-02-18 15:22:20.0000002,7.043564319610596
2014-02-18 15:22:20.0000003,10.301207542419434
2014-02-18 15:22:20.0000001,19.12215232849121
2010-03-29 20:20:32.0000002,4.133272171020508
2010-03-29 20:20:32.0000001,6.462002277374268
2011-10-06 03:59:12.0000002,7.365183353424072
2011-10-06 03:59:12.0000001,10.272223472595215
2012-07-15 16:45:04.0000006,4.673664093017578
2012-07-15 16:45:04.0000002,8.482568740844727
2012-07-15 16:45:04.0000003,5.1069488525390625
2012-07-15 16:45:04.0000004,4.869871139526367
2014-10-29 02:09:56.0000001,7.276631832122803
2014-06-14 13:39:00.00000010,8.274547576904297
2014-06-14 13:39:00.00000060,7.899927139282227
2014-06-14 13:39:00.00000087,8.65691089630127
2014-06-14 13:39:00.00000050,18.69527816772461
2014-06-14 13:39:00.0000003,7.052090167999268
2014-06-14 13:39:00.000000158,34.75651550292969
2014-06-14 13:39:00.00000015,26.413148880004883
2014-06-14 13:39:00.00000073,6.268365383148193
2014-06-14 13:39:00.00000077,16.756671905517578
2014-06-14 13:39:00.000000145,9.592386245727539
2014-06-14 13:39:00.00000079,6.391005992889404
2014-06-14 13:39:00.000000121,5.357133865356445
2014-06-14 13:39:00.00000021,11.602395057678223
2014-06-14 13:39:00.0000005,8.644133567810059
2014-06-14 13:39:00.000000165,7.389565944671631
2014-06-14 13:39:00.000000184,6.121220588684082
2014-06-14 13:39:00.00000059,6.27492618560791
2014-06-14 13:39:00.00000070,8.16939926147461
2014-06-14 13:39:00.00000068,4.597015857696533
2014-06-14 13:39:00.000000133,19.706462860107422
2014-06-14 13:39:00.000000128,10.533246994018555
2014-06-14 13:39:00.000000136,19.765348434448242
2014-06-14 13:39:00.00000017,11.918388366699219
2014-06-14 13:39:00.000000111,6.029569625854492
2014-06-14 13:39:00.000000115,12.513298988342285
2014-06-14 13:39:00.000000168,5.926031112670898
2014-06-14 13:39:00.00000031,6.6718573570251465
2014-06-14 13:39:00.000000116,6.492935657501221
2014-06-14 13:39:00.00000051,4.804632186889648
2014-06-14 13:39:00.000000193,13.3095064163208
2014-06-14 13:39:00.000000132,15.117175102233887
2014-06-14 13:39:00.000000167,22.376598358154297
2014-06-14 13:39:00.00000044,6.230648994445801
2014-06-14 13:39:00.000000138,8.017372131347656
2014-06-14 13:39:00.00000066,15.752619743347168
2014-06-14 13:39:00.00000063,11.135421752929688
2014-06-14 13:39:00.000000154,12.528205871582031
2014-06-14 13:39:00.00000097,14.849007606506348
2014-06-14 13:39:00.00000067,14.199612617492676
2014-06-14 13:39:00.000000179,7.6873250007629395
2014-06-14 13:39:00.00000092,11.52322769165039
2014-06-14 13:39:00.00000029,5.538699626922607
2014-06-14 13:39:00.000000177,5.853713512420654
2014-06-14 13:39:00.000000192,7.6092939376831055
2014-06-14 13:39:00.000000181,6.461594104766846
2014-06-14 13:39:00.000000120,11.420980453491211
2014-06-14 13:39:00.0000008,5.450157165527344
2014-06-14 13:39:00.000000103,4.967342376708984
2014-06-14 13:39:00.00000049,18.585704803466797
2014-06-14 13:39:00.000000108,7.971577167510986
2014-06-14 13:39:00.00000072,5.778037071228027
2014-06-14 13:39:00.000000182,13.402111053466797
2014-06-14 13:39:00.00000061,7.00055456161499
2014-06-14 13:39:00.00000093,9.574816703796387
2014-06-14 13:39:00.000000170,12.927311897277832
2014-06-14 13:39:00.000000147,48.105934143066406
2014-06-14 13:39:00.000000140,6.081363677978516
2014-06-14 13:39:00.000000159,4.930506229400635
2014-06-14 13:39:00.00000012,4.663797855377197
2014-06-14 13:39:00.00000025,7.2313714027404785
2014-06-14 13:39:00.000000156,5.566780090332031
2014-06-14 13:39:00.000000152,8.78829288482666
2014-06-14 13:39:00.000000129,11.286052703857422
2014-06-14 13:39:00.000000119,19.45806312561035
2014-06-14 13:39:00.000000118,5.890799522399902
2014-06-14 13:39:00.00000076,5.192610740661621
2014-06-14 13:39:00.000000135,7.306014060974121
2014-06-14 13:39:00.00000023,21.36618423461914
2014-06-14 13:39:00.00000082,10.791250228881836
